CI_adopted;time;Name;AgeAtCI;TotalComm;nbrCISystems;nbrReleases;TotalDev;ETR;NRC;RRC;NRefDev;RRD;Ref.Churn;Ref.Breadth;RChR;RCBR
1;16;spring-projects/spring-data-commons;47;1891;1;155;91;30;0;0;0;0;0;0;0;0
1;17;spring-projects/spring-data-commons;47;1891;1;155;91;30;0;0;0;0;0;0;0;0
1;18;spring-projects/spring-data-commons;47;1891;1;155;91;30;1;0.2;1;1;1;1;0.021276596;0.5
1;19;spring-projects/spring-data-commons;47;1891;1;155;91;11;3;0.272727273;1;0.5;12.33333333;1.666666667;0.036523208;0.357142857
1;20;spring-projects/spring-data-commons;47;1891;1;155;91;30;0;0;0;0;0;0;0;0
1;21;spring-projects/spring-data-commons;47;1891;1;155;91;30;0;0;0;0;0;0;0;0
1;22;spring-projects/spring-data-commons;47;1891;1;155;91;7.666666667;4;0.173913043;2;0.5;799;5.5;0.517677112;0.689285714
1;23;spring-projects/spring-data-commons;47;1891;1;155;91;30;1;0.043478261;1;0.25;1;1;3.87E-04;0.047619048
1;24;spring-projects/spring-data-commons;47;1891;1;155;91;6;4;0.307692308;1;0.25;1.75;1;0.015794224;0.3125
0;-24;zxing/zxing;74;3434;1;27;143;5;5;0.083333333;1;0.2;4.8;1.2;0.067020225;0.438888889
0;-23;zxing/zxing;74;3434;1;27;143;12;2;0.0625;1;0.5;22;9.5;0.496794872;0.973684211
0;-22;zxing/zxing;74;3434;1;27;143;4;3;0.125;1;0.25;27;1;0.091828036;0.225925926
0;-21;zxing/zxing;74;3434;1;27;143;3.6;6;0.15;1;0.5;51.83333333;2.166666667;0.158480838;0.75952381
0;-20;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
0;-19;zxing/zxing;74;3434;1;27;143;1.6;6;0.166666667;1;0.333333333;20;2;0.189683347;0.464285714
0;-18;zxing/zxing;74;3434;1;27;143;2.333333333;7;0.2;1;0.5;87.85714286;1.571428571;0.39983222;0.616666667
0;-17;zxing/zxing;74;3434;1;27;143;15;2;0.125;1;1;3;1;0.036961266;0.583333333
0;-16;zxing/zxing;74;3434;1;27;143;5;5;0.104166667;1;0.25;4.4;1;0.141888889;0.7
0;-15;zxing/zxing;74;3434;1;27;143;2.2;6;0.12244898;2;0.666666667;39.66666667;4.5;0.241176049;0.847222222
0;-14;zxing/zxing;74;3434;1;27;143;8;2;0.090909091;1;0.5;307.5;2;0.298818193;0.282051282
0;-13;zxing/zxing;74;3434;1;27;143;4;2;0.181818182;1;0.5;24;1;0.348759719;1
0;-12;zxing/zxing;74;3434;1;27;143;8.333333333;4;0.210526316;2;0.5;7.75;1.25;0.277771122;0.725
0;-11;zxing/zxing;74;3434;1;27;143;3;3;0.166666667;1;1;2.666666667;1.666666667;0.028995947;0.344444444
0;-10;zxing/zxing;74;3434;1;27;143;5.333333333;4;0.0625;1;0.333333333;76.75;2;0.17203446;0.298611111
0;-9;zxing/zxing;74;3434;1;27;143;3;8;0.073394495;1;0.5;24.875;1.625;0.144921044;0.4131276
0;-8;zxing/zxing;74;3434;1;27;143;7.25;5;0.294117647;1;1;83.4;1.4;0.128688404;0.299848485
0;-7;zxing/zxing;74;3434;1;27;143;3.5;5;0.217391304;1;1;28.4;1.8;0.041452671;0.447272727
0;-6;zxing/zxing;74;3434;1;27;143;8;4;0.166666667;1;1;1.5;1;0.009282802;0.205059524
0;-5;zxing/zxing;74;3434;1;27;143;3.5;3;0.111111111;1;0.5;19.33333333;2.333333333;0.028310325;0.130654762
0;-4;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
0;-3;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
0;-2;zxing/zxing;74;3434;1;27;143;2;2;0.03030303;1;0.5;37191.5;372.5;0.463512511;0.568761553
0;-1;zxing/zxing;74;3434;1;27;143;6.333333333;4;0.16;1;0.5;91.5;3;0.191482409;0.37099359
1;1;zxing/zxing;74;3434;1;27;143;5.5;5;0.0625;1;0.166666667;12.4;1.4;0.165023307;0.641904762
1;2;zxing/zxing;74;3434;1;27;143;4;2;0.038461538;2;0.4;2;1;0.057142857;0.75
1;3;zxing/zxing;74;3434;1;27;143;30;1;0.0625;1;1;1;1;0.022222222;1
1;4;zxing/zxing;74;3434;1;27;143;3.285714286;8;0.148148148;2;0.666666667;58.625;1.375;0.162163658;0.537405303
1;5;zxing/zxing;74;3434;1;27;143;9.5;3;0.078947368;2;0.5;6;1;0.213519814;1
1;6;zxing/zxing;74;3434;1;27;143;30;1;0.083333333;1;0.333333333;4;1;0.086956522;1
1;7;zxing/zxing;74;3434;1;27;143;30;1;0.083333333;1;0.5;17;3;0.075892857;0.3
1;8;zxing/zxing;74;3434;1;27;143;24;2;0.086956522;1;1;10.5;1;0.308080808;0.6
1;9;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;10;zxing/zxing;74;3434;1;27;143;30;1;0.111111111;1;0.333333333;2;1;0.004651163;0.090909091
1;11;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;12;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;13;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;14;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;15;zxing/zxing;74;3434;1;27;143;30;1;0.125;1;0.333333333;3;1;0.3;1
1;16;zxing/zxing;74;3434;1;27;143;6.5;3;0.157894737;1;0.5;8;2.666666667;0.023749814;0.441520468
1;17;zxing/zxing;74;3434;1;27;143;30;1;0.2;1;0.25;17;1;0.298245614;0.111111111
1;18;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;19;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;20;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;21;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;22;zxing/zxing;74;3434;1;27;143;30;1;0.111111111;1;0.333333333;1;2;0.003289474;0.285714286
1;23;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
1;24;zxing/zxing;74;3434;1;27;143;30;0;0;0;0;0;0;0;0
0;-24;maxcom/lorsource;64;6759;1;1;89;30;1;0.032258065;1;0.25;68;3;0.422360248;0.333333333
0;-23;maxcom/lorsource;64;6759;1;1;89;1.2;11;0.091666667;3;0.428571429;13.63636364;1.636363636;0.146722909;0.622294372
0;-22;maxcom/lorsource;64;6759;1;1;89;8.666666667;4;0.1;2;0.666666667;10.75;1.25;0.221543489;0.6
0;-21;maxcom/lorsource;64;6759;1;1;89;6.25;5;0.11627907;2;0.666666667;13.4;1.4;0.194026548;0.586666667
0;-20;maxcom/lorsource;64;6759;1;1;89;30;0;0;0;0;0;0;0;0
0;-19;maxcom/lorsource;64;6759;1;1;89;30;1;0.0625;1;0.5;25;1;0.060240964;0.2
0;-18;maxcom/lorsource;64;6759;1;1;89;30;1;0.0625;1;0.333333333;2;1;0.02739726;0.055555556
0;-17;maxcom/lorsource;64;6759;1;1;89;30;0;0;0;0;0;0;0;0
0;-16;maxcom/lorsource;64;6759;1;1;89;2.153846154;14;0.175;2;0.4;2471.5;28.14285714;0.164312541;0.399856991
0;-15;maxcom/lorsource;64;6759;1;1;89;2.2;11;0.079136691;2;0.4;11;1.545454545;0.189472184;0.4372114
0;-14;maxcom/lorsource;64;6759;1;1;89;0.657142857;36;0.218181818;3;1;38.66666667;1.583333333;0.180511139;0.518400889
0;-13;maxcom/lorsource;64;6759;1;1;89;1.043478261;24;0.224299065;2;0.5;68.08333333;2.625;0.259186145;0.492261905
0;-12;maxcom/lorsource;64;6759;1;1;89;0.6;31;0.233082707;2;0.5;18.4516129;1.677419355;0.156901727;0.443467465
0;-11;maxcom/lorsource;64;6759;1;1;89;1.210526316;20;0.17699115;2;0.5;200.75;3.6;0.272520425;0.503870972
0;-10;maxcom/lorsource;64;6759;1;1;89;1.034482759;30;0.333333333;3;1;1160.466667;9.5;0.48488324;0.485055894
0;-9;maxcom/lorsource;64;6759;1;1;89;1.380952381;22;0.122905028;3;0.5;301.0454545;2.590909091;0.304387401;0.457290437
0;-8;maxcom/lorsource;64;6759;1;1;89;2.636363636;12;0.144578313;2;0.666666667;95.91666667;2.166666667;0.263666676;0.469771242
0;-7;maxcom/lorsource;64;6759;1;1;89;1.15;21;0.103448276;3;0.428571429;210.5238095;2.857142857;0.307581951;0.489184563
0;-6;maxcom/lorsource;64;6759;1;1;89;2.714285714;8;0.067226891;2;0.5;159.375;2.875;0.504140312;0.777083333
0;-5;maxcom/lorsource;64;6759;1;1;89;1.764705882;18;0.116129032;3;0.6;94.44444444;2.111111111;0.174999193;0.599547058
0;-4;maxcom/lorsource;64;6759;1;1;89;0.333333333;7;0.088607595;2;0.333333333;34.28571429;1.285714286;0.286704513;0.645578231
0;-3;maxcom/lorsource;64;6759;1;1;89;4.833333333;7;0.152173913;2;0.4;177.5714286;2.857142857;0.196683061;0.472710623
0;-2;maxcom/lorsource;64;6759;1;1;89;9;3;0.1875;2;1;10;2.333333333;0.174905669;0.532467532
0;-1;maxcom/lorsource;64;6759;1;1;89;5.25;5;0.147058824;3;1;49.8;2.4;0.146044433;0.314962406
1;1;maxcom/lorsource;64;6759;1;1;89;2.5;11;0.117021277;3;0.6;19.54545455;1.818181818;0.144323538;0.523737374
1;2;maxcom/lorsource;64;6759;1;1;89;2.857142857;8;0.072727273;1;0.166666667;27.25;1.125;0.287584366;0.611979167
1;3;maxcom/lorsource;64;6759;1;1;89;1.25;13;0.097014925;3;0.375;12.92307692;1.846153846;0.118099535;0.423931624
1;4;maxcom/lorsource;64;6759;1;1;89;1.777777778;10;0.081967213;2;0.333333333;8.3;1.3;0.240217626;0.683333333
1;5;maxcom/lorsource;64;6759;1;1;89;0.5;5;0.104166667;1;0.333333333;19.4;1.4;0.189627046;0.51
1;6;maxcom/lorsource;64;6759;1;1;89;1.25;13;0.12745098;2;0.5;79.30769231;2.538461538;0.190094302;0.447649573
1;7;maxcom/lorsource;64;6759;1;1;89;2.6;6;0.12244898;1;0.333333333;48.5;1.5;0.249949394;0.39484127
1;8;maxcom/lorsource;64;6759;1;1;89;2.090909091;12;0.230769231;2;0.333333333;23.33333333;1.583333333;0.197505542;0.598015873
1;9;maxcom/lorsource;64;6759;1;1;89;4;6;0.095238095;1;0.5;9;1.333333333;0.170671773;0.509259259
1;10;maxcom/lorsource;64;6759;1;1;89;1.5;3;0.045454545;1;0.5;11.33333333;1;0.104216296;0.547619048
1;11;maxcom/lorsource;64;6759;1;1;89;7;3;0.025;2;0.25;135;1.333333333;0.304126781;0.472222222
1;12;maxcom/lorsource;64;6759;1;1;89;3.5;5;0.051546392;1;0.25;54.8;5.6;0.117941927;0.37037037
1;13;maxcom/lorsource;64;6759;1;1;89;2.714285714;8;0.115942029;1;0.5;8.625;1.375;0.1771983;0.570436508
1;14;maxcom/lorsource;64;6759;1;1;89;30;1;0.071428571;1;0.5;7;1;0.112903226;0.2
1;15;maxcom/lorsource;64;6759;1;1;89;30;1;0.02;1;0.5;4;1;0.105263158;0.25
1;16;maxcom/lorsource;64;6759;1;1;89;30;1;0.016666667;1;0.333333333;2;1;0.029850746;0.2
1;17;maxcom/lorsource;64;6759;1;1;89;1;4;0.114285714;1;0.333333333;136.75;2;0.487937657;0.616883117
1;18;maxcom/lorsource;64;6759;1;1;89;30;1;0.029411765;1;0.333333333;8;1;0.333333333;0.333333333
1;19;maxcom/lorsource;64;6759;1;1;89;4.6;6;0.098360656;1;0.333333333;24.16666667;1.5;0.240018258;0.597222222
1;20;maxcom/lorsource;64;6759;1;1;89;3;5;0.227272727;1;0.5;4.4;1.2;0.145321702;0.58
1;21;maxcom/lorsource;64;6759;1;1;89;30;0;0;0;0;0;0;0;0
1;22;maxcom/lorsource;64;6759;1;1;89;30;0;0;0;0;0;0;0;0
1;23;maxcom/lorsource;64;6759;1;1;89;30;0;0;0;0;0;0;0;0
1;24;maxcom/lorsource;64;6759;1;1;89;30;1;0.043478261;1;0.333333333;35;1;0.330188679;0.5
0;-24;igniterealtime/Openfire;115;7931;1;158;183;30;0;0;0;0;0;0;0;0
0;-23;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.333333333;1;0.5;3;1;0.214285714;0.25
0;-22;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.2;1;0.333333333;30;1;0.319148936;0.5
0;-21;igniterealtime/Openfire;115;7931;1;158;183;3.6;6;0.285714286;2;0.666666667;124;2;0.289739954;0.389814815
0;-20;igniterealtime/Openfire;115;7931;1;158;183;4;4;0.307692308;2;0.5;18;1;0.107240849;0.591666667
0;-19;igniterealtime/Openfire;115;7931;1;158;183;10;3;0.103448276;3;0.5;95.66666667;1.666666667;0.048377408;0.642857143
0;-18;igniterealtime/Openfire;115;7931;1;158;183;0;2;0.333333333;1;0.5;1.5;1;0.044444444;0.75
0;-17;igniterealtime/Openfire;115;7931;1;158;183;5.25;5;0.333333333;2;0.666666667;216.4;3;0.122169972;0.458241758
0;-16;igniterealtime/Openfire;115;7931;1;158;183;4.2;6;0.088235294;4;0.5;99.5;1.833333333;0.191117066;0.368377602
0;-15;igniterealtime/Openfire;115;7931;1;158;183;7.5;3;0.230769231;3;0.6;113.3333333;2;0.210708882;0.667806268
0;-14;igniterealtime/Openfire;115;7931;1;158;183;6;2;0.133333333;1;1;7;1;0.341145833;0.625
0;-13;igniterealtime/Openfire;115;7931;1;158;183;5;3;0.15;1;0.333333333;41;1.666666667;0.307722534;0.333333333
0;-12;igniterealtime/Openfire;115;7931;1;158;183;5;4;0.210526316;2;0.666666667;116.25;2;0.282633891;0.214285714
0;-11;igniterealtime/Openfire;115;7931;1;158;183;5;6;0.315789474;2;1;6;1;0.06358475;0.214285714
0;-10;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.142857143;1;0.5;1;1;0.006756757;0.25
0;-9;igniterealtime/Openfire;115;7931;1;158;183;1;2;0.166666667;2;0.5;21;1.5;0.265189802;0.25
0;-8;igniterealtime/Openfire;115;7931;1;158;183;2.625;9;0.473684211;2;0.666666667;19.33333333;1.444444444;0.026879761;0.146277428
0;-7;igniterealtime/Openfire;115;7931;1;158;183;3;4;0.444444444;1;0.5;582.5;17.25;0.377428655;0.278830321
0;-6;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.076923077;1;0.5;1;1;0.001197605;0.052631579
0;-5;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.0625;1;1;7;1;0.036649215;0.2
0;-4;igniterealtime/Openfire;115;7931;1;158;183;3.666666667;4;0.06557377;3;0.5;1;1;0.014087192;0.770833333
0;-3;igniterealtime/Openfire;115;7931;1;158;183;5.25;5;0.178571429;3;0.5;9;1.6;0.115381532;0.62364107
0;-2;igniterealtime/Openfire;115;7931;1;158;183;2.285714286;8;0.148148148;3;0.333333333;11;1.625;0.015583567;0.176399989
0;-1;igniterealtime/Openfire;115;7931;1;158;183;3.75;5;0.070422535;3;0.272727273;1;1.4;0.046722593;0.6125
1;1;igniterealtime/Openfire;115;7931;1;158;183;4.4;6;0.105263158;5;0.555555556;12.16666667;2.166666667;0.097049674;0.373612089
1;2;igniterealtime/Openfire;115;7931;1;158;183;30;0;0;0;0;0;0;0;0
1;3;igniterealtime/Openfire;115;7931;1;158;183;3;2;0.181818182;2;0.4;6.5;1;0.068382353;0.375
1;4;igniterealtime/Openfire;115;7931;1;158;183;30;0;0;0;0;0;0;0;0
1;5;igniterealtime/Openfire;115;7931;1;158;183;5.5;3;0.12;2;0.333333333;9.333333333;1;0.144034932;0.429487179
1;6;igniterealtime/Openfire;115;7931;1;158;183;5.5;5;0.147058824;3;0.5;16.2;1.4;0.25200151;0.425
1;7;igniterealtime/Openfire;115;7931;1;158;183;2.666666667;4;0.133333333;3;0.428571429;1;1.25;0.091062807;0.397882514
1;8;igniterealtime/Openfire;115;7931;1;158;183;3.5;3;0.136363636;2;0.333333333;1;1.666666667;0.007756755;0.198786876
1;9;igniterealtime/Openfire;115;7931;1;158;183;4.5;3;0.125;3;0.375;464.6666667;19.66666667;0.263458351;0.326190722
1;10;igniterealtime/Openfire;115;7931;1;158;183;12;2;0.060606061;2;0.222222222;48.5;2;0.200358007;0.55
1;11;igniterealtime/Openfire;115;7931;1;158;183;1;2;0.111111111;2;0.4;52;1.5;0.080682794;0.226190476
1;12;igniterealtime/Openfire;115;7931;1;158;183;9;4;0.210526316;4;0.444444444;57.75;2;0.065419485;0.534008097
1;13;igniterealtime/Openfire;115;7931;1;158;183;6.25;5;0.172413793;2;0.25;17.2;2;0.165519752;0.443333333
1;14;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.045454545;1;0.083333333;4;1;0.105263158;0.2
1;15;igniterealtime/Openfire;115;7931;1;158;183;5.75;5;0.135135135;4;0.4;6.6;1;0.4067959;0.725
1;16;igniterealtime/Openfire;115;7931;1;158;183;30;1;0.083333333;1;0.125;2;1;0.003448276;0.142857143
1;17;igniterealtime/Openfire;115;7931;1;158;183;2.666666667;10;0.222222222;5;0.5;124.7;2.5;0.121112245;0.513576007
1;18;igniterealtime/Openfire;115;7931;1;158;183;1.769230769;14;0.112;5;0.384615385;298.1428571;3;0.175239078;0.405821802
1;19;igniterealtime/Openfire;115;7931;1;158;183;1.285714286;15;0.153061224;3;0.375;88.6;1.666666667;0.256344442;0.479933862
1;20;igniterealtime/Openfire;115;7931;1;158;183;1.4375;17;0.171717172;5;0.384615385;125.6470588;1.470588235;0.207347016;0.735686275
1;21;igniterealtime/Openfire;115;7931;1;158;183;7.333333333;4;0.181818182;4;0.4;48.5;1.25;0.079030362;0.805555556
1;22;igniterealtime/Openfire;115;7931;1;158;183;1.25;5;0.138888889;2;0.285714286;144;1.4;0.205465819;0.566666667
1;23;igniterealtime/Openfire;115;7931;1;158;183;0;2;0.153846154;1;0.2;1;1;0.013710172;1
1;24;igniterealtime/Openfire;115;7931;1;158;183;4;2;0.125;2;0.285714286;403;1.5;0.258245021;0.236111111
0;-24;google/error-prone;35;3597;2;31;222;3.75;5;0.25;1;0.333333333;30.8;2.2;0.219527496;0.502380952
0;-23;google/error-prone;35;3597;2;31;222;2.25;9;0.321428571;4;1;38.22222222;2.444444444;0.166861965;0.574074074
0;-22;google/error-prone;35;3597;2;31;222;2.833333333;7;0.24137931;2;0.4;33;1.428571429;0.202509134;0.511904762
0;-21;google/error-prone;35;3597;2;31;222;2.25;5;0.3125;2;0.666666667;186.8;3.8;0.392557333;0.511367521
0;-20;google/error-prone;35;3597;2;31;222;3.75;5;0.263157895;3;0.75;9.4;1.6;0.319859898;0.666666667
0;-19;google/error-prone;35;3597;2;31;222;7.333333333;4;0.222222222;1;0.5;171.5;4.75;0.37311401;0.713888889
0;-18;google/error-prone;35;3597;2;31;222;3.375;9;0.195652174;2;1;23;1.777777778;0.111718264;0.378042328
0;-17;google/error-prone;35;3597;2;31;222;4.5;7;0.184210526;3;0.75;48;3;0.153716525;0.735336092
0;-16;google/error-prone;35;3597;2;31;222;0;2;0.2;1;1;15.5;1;0.151743688;0.142857143
0;-15;google/error-prone;35;3597;2;31;222;7.5;3;0.103448276;2;0.5;10.66666667;1.333333333;0.250405126;0.527777778
0;-14;google/error-prone;35;3597;2;31;222;30;1;0.090909091;1;0.25;288;1;0.184852375;0.090909091
0;-13;google/error-prone;35;3597;2;31;222;3;10;0.217391304;4;0.666666667;26.6;4.3;0.04994151;0.405518983
0;-12;google/error-prone;35;3597;2;31;222;2.363636364;12;0.1875;6;0.6;215.9166667;3.666666667;0.270543218;0.491605617
0;-11;google/error-prone;35;3597;2;31;222;30;0;0;0;0;0;0;0;0
0;-10;google/error-prone;35;3597;2;31;222;7;5;0.172413793;4;0.571428571;131.6;2.6;0.336078696;0.633333333
0;-9;google/error-prone;35;3597;2;31;222;30;0;0;0;0;0;0;0;0
0;-8;google/error-prone;35;3597;2;31;222;1.875;9;0.28125;1;0.333333333;210;3;0.264159019;0.457239057
0;-7;google/error-prone;35;3597;2;31;222;3.166666667;7;0.304347826;3;0.75;13.85714286;1.714285714;0.06679705;0.180975701
0;-6;google/error-prone;35;3597;2;31;222;3.8;6;0.666666667;3;0.6;43;3.833333333;0.06753038;0.463191024
0;-5;google/error-prone;35;3597;2;31;222;14;2;0.117647059;2;0.333333333;9.5;1.5;0.037516869;0.458333333
0;-4;google/error-prone;35;3597;2;31;222;30;1;0.090909091;1;1;1;1;0.005747126;0.333333333
0;-3;google/error-prone;35;3597;2;31;222;30;0;0;0;0;0;0;0;0
0;-2;google/error-prone;35;3597;2;31;222;0;7;0.205882353;1;1;17.71428571;2.142857143;0.166453888;0.260619399
0;-1;google/error-prone;35;3597;2;31;222;5.6;6;0.139534884;3;0.3;91;4;0.187035102;0.481481481
1;1;google/error-prone;35;3597;2;31;222;0.533333333;46;0.351145038;5;0.555555556;174.3478261;1.826086957;0.228062207;0.501963109
1;2;google/error-prone;35;3597;2;31;222;0.842105263;20;0.307692308;3;0.428571429;1011.35;7.15;0.293464995;0.394764823
1;3;google/error-prone;35;3597;2;31;222;2.75;9;0.529411765;3;1;260.4444444;4.555555556;0.157725896;0.381980313
1;4;google/error-prone;35;3597;2;31;222;6;5;0.277777778;2;0.4;74.6;2.4;0.125593085;0.306811594
1;5;google/error-prone;35;3597;2;31;222;9.666666667;4;0.181818182;2;0.666666667;13.25;1.25;0.291855367;0.574175824
1;6;google/error-prone;35;3597;2;31;222;2.5;7;0.107692308;3;0.214285714;15.28571429;2.285714286;0.073916651;0.350280112
1;7;google/error-prone;35;3597;2;31;222;2;3;0.136363636;2;0.5;90.66666667;2.666666667;0.353492327;0.683333333
1;8;google/error-prone;35;3597;2;31;222;3.428571429;8;0.170212766;2;0.333333333;1344.125;29.625;0.105700522;0.257872035
1;9;google/error-prone;35;3597;2;31;222;5;2;0.181818182;2;0.666666667;168;3;0.164146825;0.230263158
1;10;google/error-prone;35;3597;2;31;222;3;2;0.105263158;2;0.333333333;5;1;0.08838348;0.666666667
1;11;google/error-prone;35;3597;2;31;222;5.5;3;0.142857143;3;0.375;6.666666667;1;0.136331721;0.404761905
1;12;google/error-prone;35;3597;2;31;222;30;1;0.0625;1;0.25;46;1;0.135294118;0.25
1;13;google/error-prone;35;3597;2;31;222;10.33333333;4;0.153846154;3;0.6;11.25;1.75;0.088901603;0.456730769
1;14;google/error-prone;35;3597;2;31;222;8;4;0.142857143;3;0.5;7.5;1.25;0.043956223;0.375
1;15;google/error-prone;35;3597;2;31;222;5.6;6;0.206896552;4;0.444444444;135.6666667;2;0.176750383;0.255555556
1;16;google/error-prone;35;3597;2;31;222;30;1;0.043478261;1;0.142857143;9;3;0.016728625;0.166666667
1;17;google/error-prone;35;3597;2;31;222;10;3;0.176470588;2;0.333333333;16;1.333333333;0.083495141;0.464285714
1;18;google/error-prone;35;3597;2;31;222;3.285714286;8;0.173913043;1;0.1;12.125;1.25;0.154606821;0.5
1;19;google/error-prone;35;3597;2;31;222;30;1;0.047619048;1;0.111111111;1;1;0.006329114;0.2
1;20;google/error-prone;35;3597;2;31;222;2.666666667;7;0.179487179;5;0.333333333;803.4285714;16.28571429;0.316825889;0.663888889
1;21;google/error-prone;35;3597;2;31;222;3.5;7;0.145833333;4;0.25;159.7142857;2.571428571;0.234367852;0.454174397
1;22;google/error-prone;35;3597;2;31;222;1.928571429;15;0.272727273;3;0.3;46.93333333;1.466666667;0.140930294;0.466702742
1;23;google/error-prone;35;3597;2;31;222;2.25;13;0.209677419;5;0.384615385;14.15384615;15.15384615;0.091354796;0.456865178
1;24;google/error-prone;35;3597;2;31;222;3.4;6;0.111111111;2;0.25;14.83333333;1;0.206577993;0.472222222
0;-24;druid-io/druid;25;7330;1;428;381;1.705882353;18;0.28125;5;1;191.0555556;4.222222222;0.14010536;0.471105515
0;-23;druid-io/druid;25;7330;1;428;381;0.833333333;31;0.224637681;7;0.875;140.8387097;3.64516129;0.161047104;0.37806026
0;-22;druid-io/druid;25;7330;1;428;381;0.756756757;38;0.228915663;5;1;278.6578947;5.894736842;0.189059366;0.423287403
0;-21;druid-io/druid;25;7330;1;428;381;1.409090909;23;0.181102362;5;0.714285714;17.2173913;1.434782609;0.103305885;0.347044381
0;-20;druid-io/druid;25;7330;1;428;381;0.742857143;36;0.209302326;5;0.833333333;1686.083333;18.72222222;0.230494967;0.356204922
0;-19;druid-io/druid;25;7330;1;428;381;2.545454545;12;0.134831461;3;0.5;80.41666667;2.083333333;0.237369197;0.321785159
0;-18;druid-io/druid;25;7330;1;428;381;1.304347826;24;0.175182482;6;0.545454545;100.5416667;3.5;0.158009827;0.448213692
0;-17;druid-io/druid;25;7330;1;428;381;0.673913043;47;0.221698113;6;0.75;81.91489362;2.531914894;0.202222603;0.323580953
0;-16;druid-io/druid;25;7330;1;428;381;0.884615385;27;0.197080292;3;0.6;6290.222222;81.7037037;0.256396956;0.438772698
0;-15;druid-io/druid;25;7330;1;428;381;1.733333333;16;0.228571429;3;0.5;2252;24.9375;0.21362125;0.288482214
0;-14;druid-io/druid;25;7330;1;428;381;5;2;0.01459854;2;0.2;1368.5;19.5;0.352079145;0.887755102
0;-13;druid-io/druid;25;7330;1;428;381;0.966666667;31;0.13362069;6;0.545454545;137.0967742;2.483870968;0.214267588;0.391070203
0;-12;druid-io/druid;25;7330;1;428;381;2.636363636;12;0.121212121;5;0.625;37.08333333;1.75;0.081907784;0.343026636
0;-11;druid-io/druid;25;7330;1;428;381;1.318181818;23;0.181102362;7;0.583333333;46.91304348;2.652173913;0.093844638;0.478137362
0;-10;druid-io/druid;25;7330;1;428;381;1.285714286;22;0.156028369;7;0.777777778;128.9545455;2.818181818;0.183677541;0.371353121
0;-9;druid-io/druid;25;7330;1;428;381;1.19047619;22;0.093220339;3;0.3;86.68181818;2.636363636;0.182316615;0.644257703
0;-8;druid-io/druid;25;7330;1;428;381;1.470588235;18;0.111111111;5;0.714285714;132.1111111;2.611111111;0.151822601;0.54337021
0;-7;druid-io/druid;25;7330;1;428;381;1.107142857;29;0.136792453;5;0.625;36.51724138;4.137931034;0.178165604;0.436593242
0;-6;druid-io/druid;25;7330;1;428;381;1.875;9;0.125;3;0.375;416.4444444;2.444444444;0.18650233;0.33382311
0;-5;druid-io/druid;25;7330;1;428;381;1.666666667;16;0.08988764;4;0.571428571;37;1.9375;0.197787388;0.615006868
0;-4;druid-io/druid;25;7330;1;428;381;2.727272727;12;0.083333333;3;0.333333333;7.083333333;1.166666667;0.035073447;0.341013072
